article_id,url,pub_date,section,subsection,headline,abstract,news_desk,type_of_material,keywords,comments_total,sentiment_mean_textblob
5a9ddfcd47de81a90120a999,,2018-03-06 00:24:38,,,Why Data Nerds Love Election Nights,,,,"['New York Times', 'Data-Mining and Database Marketing', 'Elections', 'News and News Media']",5,0.32394831143515357
5a9e715547de81a90120ab6f,,2018-03-06 10:45:25,,,Who Threw Westmoreland Under the Bus?,,,,"['Vietnam War', 'Defense and Military Forces', 'Presidential Election of 1968', 'Westmoreland, William C', 'Johnson, Lyndon Baines', 'Vietnam']",57,0.05100326159914478
5a9e82cb47de81a90120abd6,,2018-03-06 12:00:05,,,How Much Can Primaries Predict the General Election?,,,,"['Midterm Elections (2018)', 'Primaries and Caucuses', 'Texas', 'Democratic Party']",14,0.13637760225245826
5a9f296447de81a90120afb5,,2018-03-06 23:50:54,,,Adviser to U.A.E. Is Cooperating In Mueller’s Inquiry Into Russia,,,,"['Nader, George A (1959- )', 'Mueller, Robert S III', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Special Prosecutors (Independent Counsel)', 'Nahyan, Mohamed bin Zayed al- (1961- )', 'United Arab Emirates', 'Trump, Donald J', 'United States Politics and Government', 'Prince, Erik D', 'Blackwater Worldwide', 'United States International Relations', 'Presidential Election of 2016']",50,0.10395555815060044
5a9f86f647de81a90120b142,,2018-03-07 06:30:09,,,"Texas Democrats Surge to Polls, in Show of Anti-Trump Sentiment",,,,"['Midterm Elections (2018)', 'Elections, House of Representatives', 'Elections, Senate', 'United States Politics and Government', 'Democratic Party', 'Republican Party', 'Culberson, John', 'Moser, Laura (1977- )', ""O'Rourke, Beto"", 'Bush, George Prescott', 'Cruz, Ted', 'Abbott, Gregory W (1957- )', 'Hurd, Will', 'Patterson, Jerry E', 'Trump, Donald J', 'White, Mark W Jr (1940- )', 'Texas', 'Houston (Tex)', 'internal-national collaboration']",36,0.14677729597986527
5a9fb845410cf7000162f27d,,2018-03-07 10:00:31,,,Should the Voting Age Be Lowered to 16?,,,,[],144,0.15317060174286687
5aa01adc47de81a90120b430,,2018-03-07 17:01:09,,,How the Spoils Were Doled Out to Trump Campaign Workers and Allies,,,,"['Trump, Donald J', 'United States Politics and Government', 'Appointments and Executive Changes', 'Presidential Election of 2016', 'Lobbying and Lobbyists', 'Think Tanks']",90,0.09254500715856182
5aa05cb147de81a90120b5cd,,2018-03-07 21:42:06,,,Nunberg Says He’s Ready to Cooperate,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Special Prosecutors (Independent Counsel)', 'Mueller, Robert S III', 'Nunberg, Sam', 'Trump, Donald J']",116,0.08907155302329217
5aa07818410cf7000162f340,,2018-03-07 23:38:59,,,"Porn Actress’s Trump Claims Shift, Noisily, to Legal System",,,,"['Trump, Donald J', 'Clifford, Stephanie (1979- )', 'Adultery', 'Cohen, Michael D (1966- )', 'Presidential Election of 2016', 'Suits and Litigation (Civil)', 'Arbitration, Conciliation and Mediation', 'Sanders, Sarah Huckabee', 'United States Politics and Government']",375,0.05623862252340798
5aa07926410cf7000162f342,,2018-03-07 23:43:29,,,Potential Complications in Asking Witnesses if They Had Been ‘Nice’,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Trump, Donald J', 'United States Politics and Government', 'Mueller, Robert S III', 'Special Prosecutors (Independent Counsel)', 'Witnesses', 'McGahn, Donald F II', 'Priebus, Reince R']",211,0.05170989487026278
5aa1143647de81a90120b853,,2018-03-08 10:45:07,,,The Worst People,,,,"['Presidential Election of 2016', 'United States Politics and Government', 'Trump, Donald J']",617,0.0698856575008188
5aa11437410cf7000162f3bf,,2018-03-08 10:45:07,,,The Myth of Eugene McCarthy,,,,"['Vietnam War', 'Primaries and Caucuses', 'Presidential Election of 1968', 'McCarthy, Eugene J', 'Johnson, Lyndon Baines']",128,0.09907733193926735
5aa125c947de81a90120b89b,,2018-03-08 12:00:05,,,"News Changes Fast, but Polls Keep Snapping Back Into Place ",,,,"['Midterm Elections (2018)', 'Polls and Public Opinion', 'Elections, House of Representatives', 'United States Politics and Government']",20,0.08166140191024575
5aa19ab247de81a90120bc1f,,2018-03-08 20:18:55,,,How Russian Trolls Crept Into the Trump Campaign’s Facebook Messages,,,,"['Trump, Donald J', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'United States Politics and Government', 'Social Media', 'Facebook Inc', 'Internet Research Agency (Russia)', 'Florida']",17,0.0555522663610899
5aa1f57c47de81a90120bfa0,,2018-03-09 02:46:16,,,Actress’s Lawsuit Opens Door to Further Trouble for the President,,,,"['Clifford, Stephanie (1979- )', 'Trump, Donald J', 'Adultery', 'Suits and Litigation (Civil)', 'Arbitration, Conciliation and Mediation', 'United States Politics and Government', 'Cohen, Michael D (1966- )', 'Campaign Finance']",390,0.10461819726181011
5aa265b447de81a90120c261,,2018-03-09 10:45:05,,,The Stormy Daniels Scandal Gets Serious,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Adultery', 'Presidential Election of 2016', 'United States Politics and Government', 'Arbitration, Conciliation and Mediation', 'Suits and Litigation (Civil)', 'Campaign Finance', 'Extortion and Blackmail', 'Clifford, Stephanie (1979- )', 'Cohen, Michael D (1966- )', 'McDougal, Karen (1971- )', 'Kasowitz, Marc E', 'Bannon, Stephen K', 'Steele, Christopher (1964- )', 'Trump, Barron (2006- )', 'Trump, Donald J', 'Trump, Melania']",406,0.08216575855927652
5aa3397c47de81a90120ca62,,2018-03-10 01:48:40,,,Trump  Really Wants  His Wingman,,,,"['Elections, House of Representatives', 'Pennsylvania', 'Saccone, Richard (1958- )', 'Lamb, Conor J (1984- )', 'Trump, Donald J', 'United States Politics and Government']",266,0.08794110623175642
5aa4319d47de81a90120cd4e,,2018-03-10 19:27:22,,,Angry? Go Vote.,,,,"['Voter Registration and Requirements', 'Voting and Voters', 'Voting Rights Act (1965)', 'Voting Machines', 'Discrimination', 'States (US)', 'Politics and Government', 'United States Politics and Government']",548,0.09711712924434525
5aa4370547de81a90120cd60,,2018-03-10 19:50:25,,,Women’s Money Problems,,,,"['Income', 'Women and Girls', 'Midterm Elections (2018)', 'United States Politics and Government']",202,0.15150034254382524
5aa44a4947de81a90120cdc7,,2018-03-10 21:12:37,,,The Missing Obama Millions,,,,"['Presidential Election of 2016', 'Democratic Party', 'Obama, Barack', 'Trump, Donald J', 'Clinton, Hillary Rodham', 'United States Politics and Government', 'Voting and Voters', 'Youth', 'Blacks']",429,0.08805869549783091
5aa4f02047de81a90120cf87,,2018-03-11 09:00:12,,,Ohio Democrats Hone A Message of Populism To Win Back Workers,,,,"['Midterm Elections (2018)', 'Ohio', 'Elections, Senate', 'Elections, Governors', 'Labor and Jobs', 'Steel and Iron', 'Democratic Party', 'Brown, Sherrod', 'Cordray, Richard', 'Warren, Elizabeth', 'Biden, Joseph R Jr', 'Republican Party', 'DeWine, Mike', 'Renacci, James B']",25,0.1465077223702224
5aa56d9d47de81a90120d12a,,2018-03-11 17:55:38,,,Voters’ Choice: Their President Or Their Union,,,,"['Organized Labor', 'Lamb, Conor J (1984- )', 'Saccone, Richard (1958- )', 'Elections, House of Representatives', 'Midterm Elections (2018)', 'American Federation of Labor-Congress of Industrial Organizations', 'Democratic Party', 'Republican Party', 'United Steelworkers of America', 'Trump, Donald J', 'Biden, Joseph R Jr', 'Pennsylvania']",77,0.06654801813333458
5aa6419f47de81a90120d533,,2018-03-12 09:00:11,,,New Study Tilts the Debate Over Antidepressants,,,,"['Depression (Mental)', 'Antidepressants', 'Mental Health and Disorders', 'Drugs (Pharmaceuticals)', 'Research']",241,0.08352389331572042
5aa69a9347de81a90120d870,,2018-03-12 15:19:43,,,Stormy Daniels Offers to Return Payment to End Deal for Her Silence,,,,"['Presidential Election of 2016', 'Campaign Finance', 'Federal Election Commission', 'Justice Department', 'Trump, Donald J', 'Cohen, Michael D (1966- )', 'Clifford, Stephanie (1979- )', '60 Minutes (TV Program)']",924,0.09332103507360633
5aa6f6de47de81a90120dbe4,,2018-03-12 21:53:30,,,Election Spotlight: A Disappearing Seat In Pennsylvania,,,,"['Elections, House of Representatives', 'Lamb, Conor J (1984- )', 'Saccone, Richard (1958- )', 'Pittsburgh (Pa)', 'Republican Party', 'Democratic Party', 'Trump, Donald J', 'Biden, Joseph R Jr', 'Midterm Elections (2018)', 'Pennsylvania']",92,0.11226595065937606
5aa6f84647de81a90120dbff,,2018-03-12 21:59:30,,,House G.O.P. Closes Inquiry Into Collusion,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Trump, Donald J', 'Conaway, K Michael', 'House Committee on Intelligence', 'Republican Party', 'Presidential Election of 2016']",1446,0.03722644855814399
5aa7931d47de81a90120df8e,,2018-03-13 09:00:07,,,"The Needle’s Back. Maybe This Time, It Will Really Be Wrong.",,,,"['Elections', 'Presidential Election of 2016', 'News and News Media', 'Pennsylvania']",61,0.1344375895474918
5aa7f28347de81a90120e393,,2018-03-13 15:47:13,,,"Aide Is Forced Out Over Security Issue,  Then Joins Trump’s Re-election Team",,,,"['United States Politics and Government', 'Trump, Donald J', 'Appointments and Executive Changes', 'McEntee, John']",336,0.08727427987471537
5aa81dba47de81a90120e61a,,2018-03-13 18:51:34,,,Where Does Mike Pompeo Stand on the Issues? Too Close to Trump,,,,"['Pompeo, Mike', 'United States International Relations', 'State Department', 'Trump, Donald J', 'Tillerson, Rex W', 'Appointments and Executive Changes', 'United States Politics and Government', 'Central Intelligence Agency', 'Iran', 'Nuclear Weapons', 'North Korea', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Global Warming']",128,0.021653135782711715
5aa869d947de81a90120ec54,,2018-03-14 00:16:22,,,House Leader Retreats On Russian Election Role,,,,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'Washington (DC)', 'Conaway, K Michael', 'Clinton, Hillary Rodham', 'Trump, Donald J', 'House Committee on Intelligence']",75,0.04028338097748812
5aa895f847de81a90120eeb7,,2018-03-14 03:24:37,,,House Race in Trump Territory Is Too Close to Call,,,,"['Pennsylvania', 'Elections, House of Representatives', 'Lamb, Conor J (1984- )', 'Saccone, Richard (1958- )', 'Trump, Donald J', 'Democratic Party', 'Republican Party', 'Midterm Elections (2018)', 'United States Politics and Government']",682,0.09542536754175054
5aa8c55247de81a90120f1f6,,2018-03-14 06:46:38,,,Conor Lamb Roared. Republicans Should Quake.,,,,"['Lamb, Conor J (1984- )', 'Saccone, Richard (1958- )', 'Pennsylvania', 'United States Politics and Government', 'Elections, House of Representatives', 'Democratic Party', 'Republican Party', 'Midterm Elections (2018)']",797,0.1274742453163514
5aa9554847de81a90120fcdc,,2018-03-14 17:00:52,,,Deputy Chief Set to Retire From F.B.I. May Be Fired,,,,"['McCabe, Andrew G', 'Federal Bureau of Investigation', 'Sessions, Jefferson B III', 'Justice Department', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Trump, Donald J', 'United States Politics and Government']",558,0.02997694477723902
5aa95e8147de81a90120fd6c,,2018-03-14 17:40:12,,,Democrat’s Win On Trump’s Turf Offers Road Map,,,,"['Pennsylvania', 'Elections, House of Representatives', 'Lamb, Conor J (1984- )', 'Saccone, Richard (1958- )', 'Democratic Party', 'Republican Party', 'United States Politics and Government', 'Trump, Donald J', 'Midterm Elections (2018)']",1321,0.12550213929084728
5aa9744647de81a90120fe7f,,2018-03-14 19:13:06,,,Beware of Devin Nunes’s Next Move,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'House Committee on Intelligence', 'Trump, Donald J', 'Nunes, Devin G', 'United States Politics and Government', 'Mueller, Robert S III']",516,0.05818755558688134
5aa9b55847de81a901210129,,2018-03-14 23:50:44,,,"Lost in Glare of Trump, Candidates Themselves",,,,"['Pennsylvania', 'Elections, House of Representatives', 'Lamb, Conor J (1984- )', 'Saccone, Richard (1958- )', 'Pittsburgh (Pa)', 'Suburbs', 'Democratic Party', 'Republican Party', 'United States Politics and Government']",75,0.07562764978763822
5aaa3d1e47de81a90121041d,,2018-03-15 09:30:01,,,Robert Mueller Is Not a Superhero,,,,"['United States Politics and Government', 'Constitution (US)', 'Special Prosecutors (Independent Counsel)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Impeachment', 'House Committee on Intelligence', 'House Committee on the Judiciary', 'House of Representatives', 'Mueller, Robert S III', 'Nixon, Richard Milhous', 'Trump, Donald J', 'United States']",82,0.04905025250888474
5aaa40a747de81a901210447,,2018-03-15 09:45:06,,,Mike Pompeo Is Good for Diplomacy,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Appointments and Executive Changes', 'United States International Relations', 'Politics and Government', 'State Department', 'WikiLeaks', 'Exxon Mobil Corp', 'North Korea', 'Iran', 'Pompeo, Mike', 'Tillerson, Rex W', 'Trump, Donald J']",540,0.09448731058939452
5aaa836747de81a90121074b,,2018-03-15 14:29:55,,,New Sanctions  Put on Moscow  Over 2016 Vote,,,,"['Russia', 'Embargoes and Sanctions', 'Trump, Donald J', 'United States Politics and Government', 'United States International Relations', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Cyberwarfare and Defense']",565,0.05011972531575045
5aaab15b47de81a9012109d7,,2018-03-15 17:45:59,,,Mueller Demands Trump’s Company Surrender Files,,,,"['Trump, Donald J', 'Trump Organization', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Mueller, Robert S III', 'Special Prosecutors (Independent Counsel)', 'United States Politics and Government', 'Russia']",1656,0.06055983275811117
5aaac2a247de81a901210ad9,,2018-03-15 18:59:43,,,Babushkas For Putin,,,,"['Russia', 'Putin, Vladimir V', 'Elections', 'Polls and Public Opinion', 'Women and Girls', 'Politics and Government']",85,0.11499627200870341
5aaaeb4247de81a901210cbc,,2018-03-15 21:53:03,,,U.S. Says Hacks Left Russia Able To Shut Utilities,,,,"['Russia', 'Cyberwarfare and Defense', 'Nuclear Energy', 'Water', 'Electric Light and Power', 'United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States', 'United States International Relations']",808,0.0483060284466031
5aaafa8947de81a901210d6f,,2018-03-15 22:58:13,,,Voters May Be Wising Up,,,,"['Republican Party', 'United States Politics and Government', 'Tax Cuts and Jobs Act (2017)', 'Voting and Voters', 'Saccone, Richard (1958- )', 'Trump, Donald J']",620,0.0755949997154516
5aab001947de81a901210da2,,2018-03-15 23:21:58,,,Worthy Is  The Lamb,,,,"['Lamb, Conor J (1984- )', 'Pennsylvania', 'Elections, House of Representatives', 'Democratic Party', 'United States Politics and Government']",776,0.081262226897429
5aab139247de81a901210e70,,2018-03-16 00:45:03,,,Mr. Trump Has A Bad Word for  Russia at Last,,,,"['Russia', 'Putin, Vladimir V', 'Embargoes and Sanctions', 'Trump, Donald J', 'United States International Relations', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Cyberwarfare and Defense', 'Mueller, Robert S III', 'Special Prosecutors (Independent Counsel)', 'Great Britain', 'Assassinations and Attempted Assassinations', 'House Committee on Intelligence', 'Treasury Department']",263,0.021952793849558516
5aab87a647de81a901211118,,2018-03-16 09:00:18,,,"Celebrity Ponders a Challenge, And Cuomo Shows His Might",,,,"['New York State', 'Elections, Governors', 'Cuomo, Andrew M', 'Nixon, Cynthia', 'Campaign Finance', 'Politics and Government', 'Hochul, Kathleen C', 'de Blasio, Bill', 'New York City']",160,0.10005407901563457
5aab87a647de81a90121111a,,2018-03-16 09:00:18,,,Governor Faces Threats on All Sides in Illinois,,,,"['Illinois', 'Elections, Governors', 'Rauner, Bruce', 'Ives, Jeanne M', 'Kennedy, Christopher', 'Pritzker, J B', 'Biss, Daniel (1977- )', 'Madigan, Michael J', 'Politics and Government']",32,0.06907674460473939
5aabd41247de81a9012113b8,,2018-03-16 14:26:23,,,"Putin May Win Again, But With Less Support",,,,"['Russia', 'Elections', 'Putin, Vladimir V', 'Grudinin, Pavel', 'Polls and Public Opinion', 'Communist Party of the Russian Federation', 'Politics and Government']",25,0.11185217232555178
5aabebb447de81a901211512,,2018-03-16 16:07:13,,,Stop Apologizing for Being Elite,,,,"['Education', 'Colleges and Universities', 'Voting and Voters', 'Trump, Donald J', 'United States Politics and Government']",695,0.12809058648899035
5aac6a8947de81a9012119fc,,2018-03-17 01:08:22,,,The Rise of  Euro-Putinism,,,,"['Putin, Vladimir V', 'Russia', 'Elections', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Great Britain', 'Europe', 'North Atlantic Treaty Organization', 'International Relations', 'United States International Relations']",187,0.08436714488698792
5aac76e847de81a901211a5b,,2018-03-17 02:01:08,,,"Deputy F.B.I. Director, Target of Trump’s Scorn,  Is Dismissed From Post",,,,"['McCabe, Andrew G', 'Federal Bureau of Investigation', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Sessions, Jefferson B III', 'Justice Department', 'Trump, Donald J', 'United States Politics and Government', 'Mueller, Robert S III', 'Special Prosecutors (Independent Counsel)']",1062,0.04434841022694149
5aad137447de81a901211cd1,,2018-03-17 13:09:03,,,Firm That Assisted Trump Exploited Data of Millions,,,,"['Cambridge Analytica', 'Nix, Alexander', 'Wylie, Christopher', 'Kogan, Aleksandr', 'Facebook Inc', 'Data-Mining and Database Marketing', 'Trump, Donald J', 'Bannon, Stephen K', 'Mercer, Robert (1946- )', 'Presidential Election of 2016', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Political Advertising', 'Online Advertising', 'United States Politics and Government']",1544,0.0586497021505525
5aad5ead47de81a901211e5c,,2018-03-17 18:30:01,,,The Autocrats’ Favorite Autocrat,,,,"['Russia', 'Putin, Vladimir V', 'Elections', 'Politics and Government', 'International Relations', 'Trump, Donald J', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States International Relations']",188,0.07320306097294703
5aad5eb047de81a901211e5f,,2018-03-17 18:30:05,,,Voting Suppression on Trial,,,,"['Voter Registration and Requirements', 'Frauds and Swindling', 'Kobach, Kris W', 'Kansas', 'Politics and Government', 'Citizenship and Naturalization', 'American Civil Liberties Union', 'Suits and Litigation (Civil)']",498,0.09221745676710648
5aad639447de81a901211e8b,,2018-03-17 18:50:57,,,"Democrats: Primed for 2018, Pretty in 2020",,,,"['Presidential Election of 2020', 'United States Politics and Government', 'Democratic Party']",418,0.13779307734935503
5aae215f47de81a90121212b,,2018-03-18 08:20:44,,,"Putin Wins Fourth Term in Russia Election, and Broad Mandate to Pursue Policies",,,,"['Elections', 'Putin, Vladimir V', 'Politics and Government', 'Russia', 'Grudinin, Pavel', 'Navalny, Aleksei A', 'Sobchak, Kseniya']",97,0.09018654801124207
5aae2a9a47de81a901212145,,2018-03-18 09:00:06,,,Pelosi Is Sure She Will Lead; Her Party Isn’t,,,,"['Pelosi, Nancy', 'Democratic Party', 'House of Representatives', 'Democratic Congressional Campaign Committee', 'Elections, House of Representatives', 'United States Politics and Government', 'Hoyer, Steny H', 'Lamb, Conor J (1984- )', 'Trump, Donald J', 'Presidential Election of 2020', 'Crowley, Joseph']",480,0.10855990754134374
5aae6fe747de81a9012121de,,2018-03-18 13:55:47,,,"His Anger Rising, Trump Takes Aim At Mueller Team",,,,"['Trump, Donald J', 'Mueller, Robert S III', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Comey, James B', 'McCabe, Andrew G', 'Special Prosecutors (Independent Counsel)', 'Republican Party', 'Dowd, John M']",1301,0.04819369240951536
5aaebcc047de81a90121231f,,2018-03-18 19:23:41,,,Facebook Role In Data Misuse  Sets Off Storm,,,,"['Cambridge Analytica', 'Facebook Inc', 'Data-Mining and Database Marketing', 'Presidential Election of 2016', 'United States Politics and Government', 'Trump, Donald J', 'Political Advertising', 'Bannon, Stephen K', 'Nix, Alexander', 'Wylie, Christopher', 'Kogan, Aleksandr', 'Mercer, Robert (1946- )']",321,0.07483263483658885
5aaee6bb47de81a9012123ce,,2018-03-18 22:22:46,,,"Cited 136 Times in Trial, Cuomo Discounts Link to It",,,,"['Politics and Government', 'Corruption (Institutional)', 'Elections, Governors', 'Ethics and Official Misconduct', 'Campaign Finance', 'Bribery and Kickbacks', 'Democratic Party', 'New York Public Interest Research Group', 'Cuomo, Andrew M', 'Heastie, Carl E', 'Percoco, Joseph', 'New York State']",31,0.08889714795359957
5aaef12247de81a901212400,,2018-03-18 23:06:58,,,Newly Emboldened And Chasing Instinct,,,,"['United States Politics and Government', 'Trump, Donald J', 'Mueller, Robert S III', 'Cohn, Gary D', 'Kelly, John F (1950- )', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",492,0.07034920182081861
5aaf7c1e47de81a901212671,,2018-03-19 09:00:07,,,‘You Will Not Destroy America’: Trump’s Targets Fire Back,,,,"['Trump, Donald J', 'Comey, James B', 'Brennan, John O', 'McCabe, Andrew G', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Twitter', 'Federal Bureau of Investigation', 'United States Politics and Government']",1017,0.0502742587314659
5aaf7c2047de81a901212675,,2018-03-19 09:00:09,,,"Marginalized for Years, Indian Woman Emerge In the Political Arena",,,,"['Native Americans', 'Women and Girls', 'Midterm Elections (2018)', 'Haaland, Deb', 'Elections, House of Representatives', 'United States Politics and Government', 'New Mexico', 'Democratic Party']",92,0.12429508662959184
5aaf7c2147de81a90121267b,,2018-03-19 09:00:12,,,"Poised to Lead Italy With Brio, if Not Experience",,,,"['Italy', 'Di Maio, Luigi', 'Politics and Government', 'Elections', 'Legislatures and Parliaments', 'Five Star Movement (Italy)', 'vis-photo']",51,0.10157713116708213
5aafec6147de81a901212a5c,,2018-03-19 16:59:10,,,Unknown,,,,"['Trump, Donald J', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Special Prosecutors (Independent Counsel)', 'Legal Profession', 'diGenova, Joseph E']",719,0.07300592911132685
5ab000cb47de81a901212b7b,,2018-03-19 18:26:15,,,Celebrity Challenge to Cuomo  Cites Inequality and the M.T.A.,,,,"['Elections, Governors', 'Politics and Government', 'Primaries and Caucuses', 'Nixon, Cynthia', 'Cuomo, Andrew M', 'Democratic Party', 'New York State']",267,0.12303277708101727
5ab00cb947de81a901212c03,,2018-03-19 19:17:11,,,Political Firm Laid Out a List Of Dirty Tricks,,,,"['Nix, Alexander', 'Cambridge Analytica', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Data-Mining and Database Marketing', 'SCL Group', 'Trump, Donald J', 'Bannon, Stephen K', 'Politics and Government', 'Great Britain', 'Mercer, Robert (1946- )']",375,0.061224201533691
5ab0110247de81a901212c2c,,2018-03-19 19:35:27,,,Cheer Leader,,,,"['Dear Madam President: An Open Letter to the Women Who Will Run the World (Book)', 'Clinton, Hillary Rodham', 'Palmieri, Jennifer', 'Presidential Election of 2016', 'United States Politics and Government', 'Books and Literature', 'Women and Girls', 'Edwards, Elizabeth']",37,0.12693670914889657
5ab0379b47de81a901212d8f,,2018-03-19 22:20:05,,,Security Officer To Exit Facebook As Outcry Grows,,,,"['Facebook Inc', 'Cambridge Analytica', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Stamos, Alex (1979- )', 'Social Media', 'Sandberg, Sheryl K', 'Russia', 'Data-Mining and Database Marketing', 'Zuckerberg, Mark E', 'Appointments and Executive Changes']",1374,0.06555054265452913
5ab0456247de81a901212dfe,,2018-03-19 23:18:55,,,The G.O.P. Is M.I.A.,,,,"['Trump, Donald J', 'Republican Party', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Special Prosecutors (Independent Counsel)', 'Federal Bureau of Investigation', 'House of Representatives', 'Brennan, John O', 'Comey, James B', 'McCabe, Andrew G', 'United States Politics and Government', 'Senate']",965,0.053786648435324845
5ab0565d47de81a901212e89,,2018-03-20 00:31:22,,,Race Pits Incumbent With Deep Pockets vs. Political Novice on the Rise,,,,"['Elections, Governors', 'Democratic Party', 'Cuomo, Andrew M', 'Nixon, Cynthia', 'New York State']",11,-0.04093407157701416
5ab05c8e47de81a901212ea5,,2018-03-20 00:57:47,,,Trump May Reshuffle Legal Team to Take On Mueller More Aggressively,,,,"['Trump, Donald J', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government', 'Special Prosecutors (Independent Counsel)', 'Legal Profession', 'diGenova, Joseph E', 'Cobb, Ty', 'Dowd, John M']",344,0.08952345445256472
5ab063eb47de81a901212ecc,,2018-03-20 01:29:11,,,Cambridge Analytica’s Dirty Tricks,,,,"['Cambridge Analytica', 'Trump, Donald J', 'Presidential Election of 2016', 'Data-Mining and Database Marketing', 'Social Media', 'Facebook Inc', 'Nix, Alexander', 'United States Politics and Government', 'SCL Group']",631,0.04573880051672259
5ab0cda047de81a9012130ec,,2018-03-20 09:00:09,,,What Special Elections Can’t Tell Us About a Democratic Wave,,,,"['Midterm Elections (2018)', 'United States Politics and Government', 'Elections, House of Representatives', 'Elections', 'Democratic Party']",14,0.18680842655077348
5ab12e5b47de81a9012134fa,,2018-03-20 15:52:56,,,Woman in Congress: A First for Mississippi,,,,"['Elections, House of Representatives', 'Elections, Senate', 'United States Politics and Government', 'Appointments and Executive Changes', 'Agriculture and Farming', 'Bryant, Phil', 'McDaniel, Chris (1972- )']",68,0.11301680646626779
5ab1405747de81a9012135ef,,2018-03-20 17:04:07,,,President’s Call To Putin Dodges Talk of Foul Play,,,,"['Trump, Donald J', 'United States International Relations', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Putin, Vladimir V', 'Elections', 'Russia']",1279,0.07011215638746623
5ab1625547de81a9012137f2,,2018-03-20 19:34:42,,,Cambridge Analytica Suspends Its C.E.O.,,,,"['Cambridge Analytica', 'Facebook Inc', 'Nix, Alexander', 'Social Media', 'Appointments and Executive Changes', 'Data-Mining and Database Marketing', 'Great Britain', 'Presidential Election of 2016', 'SCL Group']",255,0.036758680667221794
5ab18c6147de81a9012139ba,,2018-03-20 22:34:05,,,"The Actress, the Governor and Performance Politics",,,,"['Elections, Governors', 'Politics and Government', 'Nixon, Cynthia', 'Cuomo, Andrew M', 'New York State']",60,0.05887019364328417
5ab2262147de81a9012140dd,,2018-03-21 09:30:06,,,Trump Hacked the Media Right Before Our Eyes,,,,"['Presidential Election of 2016', 'News and News Media', 'Television', 'Cambridge Analytica', 'CNN', 'Fox News Channel', 'Facebook Inc', 'The Apprentice (TV Program)', 'National Broadcasting Co', 'Trump, Donald J', 'Zucker, Jeff']",1265,0.0848825785137583
5ab2aacc47de81a901214aa0,,2018-03-21 18:56:08,,,An End to the Class vs. Race Debate,,,,"['Blacks', 'Discrimination', 'Income Inequality', 'Chetty, Raj', 'Hendren, Nathaniel B (1982- )', 'Equality of Opportunity Project']",406,0.07227718052533094
5ab2ea4747de81a901214e47,,2018-03-21 23:27:00,,,Cuomo Rival Rehearsed on Stump for de Blasio,,,,"['Nixon, Cynthia', 'Quinn, Christine C', 'de Blasio, Bill', 'Elections, Governors', 'Politics and Government', 'Sex and the City (TV Program)', 'Cuomo, Andrew M', 'New York State']",35,0.13138239472168042
5ab2ef3f47de81a901214e92,,2018-03-21 23:48:11,,,Ex-Chief of C.I.A. Suggests Putin May Have Compromising Information on Trump,,,,"['Brennan, John O', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States International Relations', 'United States Politics and Government', 'Espionage and Intelligence Services', 'Central Intelligence Agency', 'Trump, Donald J', 'Putin, Vladimir V', 'Russia']",744,0.04878380445055698
5ab2f22147de81a901214eb1,,2018-03-22 00:00:29,,,Why Is Mr. Trump Afraid of Russia?,,,,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Central Intelligence Agency', 'Brennan, John O', 'Putin, Vladimir V', 'Trump, Donald J', 'Russia']",1037,0.04317767568314862
